date	userid	firstname	lastname	location
2002-08-05 09:00:54	__RequestVerificationToken_Lw__=B332A	Robin	Dumpe	Mobile
2005-08-18 01:20:58	__RequestVerificationToken_Lw__=3BCCB	Edgardo	Overshiner	Arlington
2013-09-17 04:23:15	__RequestVerificationToken_Lw__=3B13D	Gerri	Vaghn	Gadsden
2002-02-10 00:47:20	__RequestVerificationToken_Lw__=23C3D	Catharine	Sonia	Mountain Village
2005-12-22 11:00:25	__RequestVerificationToken_Lw__=31331	Emery	Newmann	Athens
2003-12-23 08:43:05	__RequestVerificationToken_Lw__=2DDAC	Mat	Fothergill	Blountsville
2002-05-21 14:28:03	__RequestVerificationToken_Lw__=1AA11	Lani	Argue	Greensboro
2001-11-10 20:20:21	__RequestVerificationToken_Lw__=2CDAB	Michele	Chi	Chapman
2006-08-11 20:37:42	__RequestVerificationToken_Lw__=223C1	Matias	Gaarder	Chelsea
2000-12-22 17:26:34	__RequestVerificationToken_Lw__=DA1DA	Natalie	Hutsler	Elmendorf Air Force Base
2001-06-23 20:25:25	__RequestVerificationToken_Lw__=C1ACD	Tiffanie	Tomasini	Adger
2012-01-03 05:22:25	__RequestVerificationToken_Lw__=BDC3B	Alondra	Palmisano	Jackson
2008-12-20 13:34:33	__RequestVerificationToken_Lw__=3A3CC	Chauncey	Moznett	Fulton
2005-12-14 14:39:23	__RequestVerificationToken_Lw__=C11DA	Olevia	Powis	Chapman
2014-04-14 08:56:19	__RequestVerificationToken_Lw__=3CCA2	Donald	Majka	Arab
2008-07-05 08:36:49	__RequestVerificationToken_Lw__=DD3BB	Djuna	Draughn	Cowarts
2015-10-19 13:53:35	__RequestVerificationToken_Lw__=1B1A1	Cassondra	Olmo	Allgood
2007-03-05 14:34:42	__RequestVerificationToken_Lw__=DC13A	Zigmund	Velmontes	Blountsville
2004-03-18 15:22:48	__RequestVerificationToken_Lw__=D31A1	Nico	Apt	Linden
2008-08-12 05:26:06	__RequestVerificationToken_Lw__=D3C1C	Kanesha	Soult	Fulton
2001-12-20 05:31:21	__RequestVerificationToken_Lw__=32133	Zion	Grinde	Foley
2014-01-13 03:37:20	__RequestVerificationToken_Lw__=1B2DD	Zack	Thiebeault	Excel
2004-09-11 09:28:45	__RequestVerificationToken_Lw__=BB322	Eleanore	Layfield	Galena
2014-04-04 04:10:06	__RequestVerificationToken_Lw__=33C1B	Guillermo	Snare	Hazel Green
2000-10-06 23:23:24	__RequestVerificationToken_Lw__=B3A2A	Lorene	Fechtel	Albertville
2015-12-04 08:23:58	__RequestVerificationToken_Lw__=AB1A3	Danielle	Dolphin	Attalla
2008-08-04 03:14:00	__RequestVerificationToken_Lw__=1CBDD	Flo	Lezer	Greenville
2003-09-06 04:55:30	__RequestVerificationToken_Lw__=B1B32	Beverly	Nacisse	Greensboro
2003-07-17 19:23:00	__RequestVerificationToken_Lw__=B2131	Melvin	Sun	Ketchikan
2001-10-25 11:47:18	__RequestVerificationToken_Lw__=3D3CD	Ettie	Fernandz	Kellyton
2012-06-30 01:46:17	__RequestVerificationToken_Lw__=2DD1D	Clay	Teuteberg	Cullman
2000-07-27 09:21:28	__RequestVerificationToken_Lw__=A22CA	Ellyn	Kitthikoune	Fayette
2013-01-08 00:38:59	__RequestVerificationToken_Lw__=3C2C1	Tamia	Markins	Glennallen
2015-10-08 12:10:39	__RequestVerificationToken_Lw__=DD2B1	Daisy	Howorth	Gustavus
2014-07-30 20:49:12	__RequestVerificationToken_Lw__=3A1BC	Malik	Marchese	Headland
2008-11-14 20:47:59	__RequestVerificationToken_Lw__=33B3C	Dorothea	Weirather	Girdwood
2003-08-02 08:19:12	__RequestVerificationToken_Lw__=DA113	Lucy	Tryon	Loachapoka
2007-06-02 01:37:17	__RequestVerificationToken_Lw__=A121B	Tyree	Berard	Lillian
2006-05-15 08:03:36	__RequestVerificationToken_Lw__=1D1CC	Melton	Hosler	Eielson Air Force Base
2014-12-28 20:12:17	__RequestVerificationToken_Lw__=DCDCA	Cilla	Heinz	Tununak
2002-09-26 11:18:53	__RequestVerificationToken_Lw__=223AC	Golda	Wilis	Hayden
2014-11-25 17:18:27	__RequestVerificationToken_Lw__=B2312	Howell	Stickley	Guin
2010-02-04 09:27:13	__RequestVerificationToken_Lw__=23C3D	Eben	Everheart	Ketchikan
2004-07-17 13:33:06	__RequestVerificationToken_Lw__=DADCC	Chimere	Gawron	Brookwood
2006-07-09 16:42:22	__RequestVerificationToken_Lw__=CBD1B	Colonel	Jellinek	Marion
2011-02-13 07:32:45	__RequestVerificationToken_Lw__=D12DB	Ardith	Backmon	Unalaska
2015-11-06 03:32:35	__RequestVerificationToken_Lw__=C32CC	Kati	Emerson	Thorne Bay
2005-12-10 17:33:29	__RequestVerificationToken_Lw__=13DAB	Keena	Rozenberg	North Pole
2000-07-06 19:53:59	__RequestVerificationToken_Lw__=BDDBB	Chaya	Goedicke	Homer
